timestamp,entity_id,volume,frequency
2026-09-04T15:06:57.800379,sensor/Current frequency,0.023987,1845.267
2026-09-04T15:06:57.852852,sensor/Current frequency,0.024023,249.6842
2026-09-04T15:06:57.906645,sensor/Current frequency,0.024273,76.11243
2026-09-04T15:06:57.954791,sensor/Current frequency,0.024358,82.1142
2026-09-04T15:06:58.010546,sensor/Current frequency,0.024517,121.2735
2026-09-04T15:06:58.057485,sensor/Current frequency,0.025019,209.0319
2026-09-04T15:06:58.114022,sensor/Current frequency,0.025306,75.08344
2026-09-04T15:06:58.163187,sensor/Current frequency,0.025303,71.96516
2026-09-04T15:06:58.217299,sensor/Current frequency,0.025273,214.0639
2026-09-04T15:06:58.377755,sensor/Current frequency,0.025972,65.19818
2026-09-04T15:06:58.378013,sensor/Current frequency,0.02647,63.67651
2026-09-04T15:06:58.391020,sensor/Current frequency,0.026442,62.89099
2026-09-04T15:06:58.437130,sensor/Current frequency,0.027281,69.35648
2026-09-04T15:06:58.505627,sensor/Current frequency,0.027824,70.27515
2026-09-04T15:06:58.530353,sensor/Current frequency,0.028593,73.39948
2026-09-04T15:06:58.586959,sensor/Current frequency,0.02889,71.79548
2026-09-04T15:06:58.638801,sensor/Current frequency,0.029436,72.75578
2026-09-04T15:06:58.696696,sensor/Current frequency,0.030268,69.86753
2026-09-04T15:06:58.744188,sensor/Current frequency,0.030568,67.72518
2026-09-04T15:06:58.798416,sensor/Current frequency,0.031262,72.18832
2026-09-04T15:06:58.848960,sensor/Current frequency,0.031456,71.29068
2026-09-04T15:06:58.910406,sensor/Current frequency,0.032089,69.42248
2026-09-04T15:06:58.965287,sensor/Current frequency,0.032239,69.24397
2026-09-04T15:06:59.012357,sensor/Current frequency,0.03252,76.42139
2026-09-04T15:06:59.068362,sensor/Current frequency,0.032757,67.86795
2026-09-04T15:06:59.117144,sensor/Current frequency,0.0331,65.55518
2026-09-04T15:06:59.175924,sensor/Current frequency,0.033508,68.79122
2026-09-04T15:06:59.234230,sensor/Current frequency,0.033818,68.18098
2026-09-04T15:06:59.282602,sensor/Current frequency,0.034009,73.59101
2026-09-04T15:06:59.339521,sensor/Current frequency,0.03466,73.43728
2026-09-04T15:06:59.389673,sensor/Current frequency,0.03485,68.49288
2026-09-04T15:06:59.441838,sensor/Current frequency,0.03549,78.40664
2026-09-04T15:06:59.493768,sensor/Current frequency,0.03627,71.29814
2026-09-04T15:06:59.552616,sensor/Current frequency,0.036707,68.0649
2026-09-04T15:06:59.601023,sensor/Current frequency,0.037422,74.39423
2026-09-04T15:06:59.655061,sensor/Current frequency,0.037627,70.01024
2026-09-04T15:06:59.711007,sensor/Current frequency,0.038355,67.49209
2026-09-04T15:06:59.764038,sensor/Current frequency,0.038929,69.03319
2026-09-04T15:06:59.816815,sensor/Current frequency,0.039171,71.73735
2026-09-04T15:06:59.867138,sensor/Current frequency,0.039581,74.61118
2026-09-04T15:06:59.924130,sensor/Current frequency,0.039939,69.89408
